epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,7083.46,0.56885,0.42719,0.90783,0.67869,0.77756,0.73971,0.65181,0.46383,0.58393,0.90281,0.000280583,0.000280583,0.000280583
153,7120.02,0.58189,0.43406,0.91458,0.69615,0.76794,0.74303,0.66055,0.44749,0.59104,0.89466,0.000275084,0.000275084,0.000275084
154,7156.42,0.57674,0.43217,0.90733,0.70588,0.76035,0.74565,0.6534,0.46643,0.5803,0.90554,0.000269584,0.000269584,0.000269584
155,7192.73,0.57957,0.43453,0.91531,0.70352,0.7395,0.73421,0.65484,0.43824,0.59455,0.89176,0.000264085,0.000264085,0.000264085
156,7231,0.58914,0.42688,0.91269,0.709,0.74029,0.74034,0.6614,0.43644,0.57501,0.89757,0.000258585,0.000258585,0.000258585
157,7271.22,0.58947,0.4331,0.91497,0.72957,0.76747,0.75152,0.66754,0.44874,0.56085,0.89564,0.000253086,0.000253086,0.000253086
158,7311.03,0.58593,0.43262,0.90994,0.67601,0.7552,0.72911,0.64607,0.44403,0.59531,0.89426,0.000247586,0.000247586,0.000247586
159,7350.79,0.58404,0.41221,0.91027,0.70128,0.79275,0.756,0.65797,0.49013,0.57929,0.91427,0.000242087,0.000242087,0.000242087
160,7390.38,0.56736,0.43546,0.90227,0.69226,0.78053,0.75512,0.66396,0.45962,0.592,0.89749,0.000236587,0.000236587,0.000236587
161,7429.61,0.56787,0.42483,0.90769,0.71862,0.78146,0.75913,0.67018,0.46215,0.58323,0.89798,0.000231088,0.000231088,0.000231088
162,7471.11,0.5552,0.42054,0.89631,0.68725,0.76607,0.73168,0.64934,0.45914,0.61596,0.89301,0.000225589,0.000225589,0.000225589
163,7510.42,0.57627,0.42629,0.90545,0.7177,0.75477,0.73708,0.65228,0.44997,0.60007,0.89329,0.000220089,0.000220089,0.000220089
164,7549.87,0.58275,0.43133,0.91524,0.67665,0.74753,0.71837,0.63009,0.49422,0.63302,0.90778,0.00021459,0.00021459,0.00021459
165,7591.79,0.56998,0.41441,0.90633,0.71935,0.75768,0.75054,0.6646,0.45795,0.58555,0.89697,0.00020909,0.00020909,0.00020909
166,7631.99,0.57003,0.42886,0.90311,0.67468,0.77232,0.73507,0.64806,0.4619,0.58915,0.89807,0.000203591,0.000203591,0.000203591
167,7672,0.56678,0.41471,0.90971,0.69077,0.74406,0.72081,0.63672,0.45716,0.58195,0.89246,0.000198091,0.000198091,0.000198091
168,7712.23,0.56437,0.41192,0.90244,0.67378,0.76492,0.73446,0.65256,0.44619,0.60626,0.88964,0.000192592,0.000192592,0.000192592
169,7759.09,0.56516,0.41675,0.90689,0.65277,0.78624,0.73425,0.65223,0.44614,0.5988,0.89341,0.000187092,0.000187092,0.000187092
170,7798.76,0.55808,0.41243,0.89844,0.77005,0.7158,0.73977,0.65763,0.4547,0.57771,0.89877,0.000181593,0.000181593,0.000181593
171,7838.41,0.56733,0.41338,0.90586,0.70074,0.7633,0.74577,0.6533,0.47603,0.56023,0.90597,0.000176094,0.000176094,0.000176094
172,7880.32,0.56849,0.41944,0.90393,0.73978,0.73299,0.74817,0.66279,0.44836,0.55887,0.89063,0.000170594,0.000170594,0.000170594
173,7921.08,0.56338,0.41157,0.90711,0.68635,0.73797,0.73076,0.65139,0.44741,0.59531,0.88974,0.000165095,0.000165095,0.000165095
174,7962.29,0.55349,0.40314,0.89831,0.70376,0.75731,0.74359,0.66465,0.43998,0.57097,0.89031,0.000159595,0.000159595,0.000159595
175,8002.1,0.55732,0.40103,0.90382,0.67607,0.75857,0.72853,0.64789,0.4508,0.5956,0.89169,0.000154096,0.000154096,0.000154096
176,8041.64,0.54836,0.4011,0.89714,0.70557,0.76917,0.74951,0.66715,0.44881,0.5717,0.89246,0.000148596,0.000148596,0.000148596
